Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,industry,Summary Quote
FLWS,"1-800 FLOWERS.COM, Inc.",3,194670573,n/a,1999,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/flws
FCTY,"1st Century Bancshares, Inc",4.7,42854487.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fcty
FCCY,1st Constitution Bancorp (NJ),8.85,49969825.8,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/fccy
SRCE,1st Source Corporation,20.76,504037665.96,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/srce
FUBC,"1st United Bancorp, Inc. (FL)",5.75,195904052.5,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/fubc
VNET,"21Vianet Group, Inc.",10.06,562689329.98,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/vnet
SSRX,3SBio Inc.,13.06,288349454.5,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ssrx
JOBS,"51job, Inc.",53.21,1532508659.4,n/a,2004,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/jobs
EGHT,8x8 Inc,6.27,448120768.59,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/eght
AVHI,"A V Homes, Inc.",13.14,171087661.8,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/avhi
SHLM,"A. Schulman, Inc.",25.19,738011481.24,n/a,1972,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/shlm
AAON,"AAON, Inc.",20.31,498114367.32,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aaon
ASTM,"Aastrom Biosciences, Inc.",1.15,50351092.85,n/a,1997,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/astm
ABAX,"ABAXIS, Inc.",36.68,805126000,n/a,1992,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/abax
ABMD,"ABIOMED, Inc.",13.97,554198896.68,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/abmd
AXAS,Abraxas Petroleum Corporation,1.83,169379471.04,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/axas
ACTG,Acacia Research Corporation,21.3,1060500588,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/actg
ACHC,"Acadia Healthcare Company, Inc.",22.3,932503623.8,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/achc
ACAD,ACADIA Pharmaceuticals Inc.,2.15,121736386.25,n/a,1985,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acad
ACCL,"Accelrys, Inc.",8.78,488500006.92,n/a,1995,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/accl
ANCX,Access National Corporation,13.2,136042724.4,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/ancx
ARAY,Accuray Incorporated,6.47,467606775.84,n/a,2007,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/aray
ACRX,"AcelRx Pharmaceuticals, Inc.",4.27,96701720.71,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acrx
ACET,Aceto Corporation,9.74,264778637.1,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/acet
ACHN,"Achillion Pharmaceuticals, Inc.",7.61,605127307.46,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/achn
ACIW,"ACI Worldwide, Inc.",41.52,1635226129.68,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/aciw
APKT,"Acme Packet, Inc.",18.27,1232242110.54,n/a,2006,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/apkt
ACNB,ACNB Corporation,16.01,95431127.2,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/acnb
ACOR,"Acorda Therapeutics, Inc.",24.91,1000327086.41,n/a,2006,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/acor
ACFN,"Acorn Energy, Inc.",7.91,142514825.95,n/a,n/a,Consumer Services,Military/Government/Technical,http://www.nasdaq.com/symbol/acfn
ACTS,"Actions Semiconductor Co., Ltd.",1.58,135880000,n/a,2005,Technology,Semiconductors,http://www.nasdaq.com/symbol/acts
ACPW,"Active Power, Inc.",0.61,58228999.36,n/a,2000,Public Utilities,Electric Utilities: Central,http://www.nasdaq.com/symbol/acpw
ATVI,"Activision Blizzard, Inc",11.35,12629200081.55,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/atvi
BIRT,Actuate Corporation,5.16,252676804.68,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/birt
ACUR,"Acura Pharmaceuticals, Inc.",1.11,50909508.42,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/acur
ACXM,Acxiom Corporation,17.48,1303349371.08,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/acxm
ADES,"ADA-ES, Inc.",16.83,168745473.27,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/ades
ADUS,Addus HomeCare Corporation,6.15,66533055.45,n/a,2009,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/adus
AEY,"ADDvantage Technologies Group, Inc.",2,20378240,n/a,n/a,Consumer Services,Office Equipment/Supplies/Services,http://www.nasdaq.com/symbol/aey
ADEP,"Adept Technology, Inc.",2.54,27282627.68,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/adep
ADBE,Adobe Systems Incorporated,32.84,16257593753.64,n/a,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/adbe
ADTN,"ADTRAN, Inc.",18.21,1141238290.86,n/a,1994,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/adtn
AEIS,"Advanced Energy Industries, Inc.",12.33,467000500.86,n/a,1995,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeis
ADVS,"Advent Software, Inc.",21.1,1059114478.9,n/a,1995,Technology,EDP Services,http://www.nasdaq.com/symbol/advs
AVCA,"Advocat, Inc.",5.08,30119309.84,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/avca
AEGR,"Aegerion Pharmaceuticals, Inc.",20.9,532450218.3,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aegr
AEGN,Aegion Corp,18.79,738051564.45,n/a,2000,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/aegn
AEHR,Aehr Test Systems,0.76,7019626.76,n/a,1997,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/aehr
AEPI,AEP Industries Inc.,59.15,326859705.9,n/a,1986,Capital Goods,Specialty Chemicals,http://www.nasdaq.com/symbol/aepi
AVAV,"AeroVironment, Inc.",20.06,446585870.36,n/a,2007,Capital Goods,Aerospace,http://www.nasdaq.com/symbol/avav
AEZS,AEterna Zentaris Inc.,2.15,54472301.1,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/aezs
ATRM,Aetrium Incorporated,0.66,7115757.66,n/a,1993,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/atrm
AFCE,"AFC Enterprises, Inc.",25.6,614931072,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/afce
AFFY,"Affymax, Inc.",24.03,893106405.27,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/affy
AFFX,"Affymetrix, Inc.",3.22,227626056.84,n/a,1996,Capital Goods,Biotechnology: Laboratory Analytical Instruments,http://www.nasdaq.com/symbol/affx
AGEN,Agenus Inc.,3.62,89030884.54,n/a,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/agen
AGYS,"Agilysys, Inc.",7.77,172004342.37,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/agys
AIRM,Air Methods Corporation,106.97,1380678263.38,n/a,n/a,Transportation,Transportation Services,http://www.nasdaq.com/symbol/airm
AIRT,"Air T, Inc.",8.21,20084008.06,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/airt
ATSG,"Air Transport Services Group, Inc",3.57,229102190.31,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/atsg
AMCN,AirMedia Group Inc,1.97,123368882.06,n/a,1995,Technology,Advertising,http://www.nasdaq.com/symbol/amcn
AIXG,Aixtron SE,12,1222896444,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aixg
AKAM,"Akamai Technologies, Inc.",35.83,6358672922.18,n/a,1999,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/akam
AKRX,"Akorn, Inc.",12.97,1237802170.36,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/akrx
ALSK,"Alaska Communications Systems Group, Inc.",1.98,90441073.8,n/a,1999,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/alsk
AMRI,"Albany Molecular Research, Inc.",4.31,133284508.8,n/a,1999,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/amri
ALCS,"ALCO Stores, Inc.",9.89,36839013.75,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/alcs
ALXN,"Alexion Pharmaceuticals, Inc.",93.46,18157928531.06,n/a,1996,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alxn
ALXA,"Alexza Pharmaceuticals, Inc.",5.11,80168245.22,n/a,2006,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alxa
ALCO,"Alico, Inc.",31.95,234965955.15,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,http://www.nasdaq.com/symbol/alco
ALGN,"Align Technology, Inc.",26.87,2186804873.75,n/a,2001,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/algn
ALIM,"Alimera Sciences, Inc.",2.04,64316622.24,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alim
ALKS,Alkermes plc,19.71,2600341285.5,n/a,1991,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alks
ALGT,Allegiant Travel Company,74.41,1435354836.51,n/a,2006,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/algt
ALLB,"Alliance Bancorp, Inc. of Pennsylvania",12.16,65519709.44,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/allb
ABVA,Alliance Bankshares Corporation,4.4799,22892150.1231,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/abva
AFOP,"Alliance Fiber Optic Products, Inc.",10.68,93394666.92,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/afop
ALNC,Alliance Financial Corporation,41.56,198747608.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/alnc
AHGP,"Alliance Holdings GP, L.P.",45.64,2732147320,n/a,2006,Energy,Coal Mining,http://www.nasdaq.com/symbol/ahgp
ARLP,"Alliance Resource Partners, L.P.",57.26,2111459579.74,n/a,1999,Energy,Coal Mining,http://www.nasdaq.com/symbol/arlp
AHPI,"Allied Healthcare Products, Inc.",2.49,20229721.14,n/a,1992,Health Care,Industrial Specialties,http://www.nasdaq.com/symbol/ahpi
AMOT,"Allied Motion Technologies, Inc.",6.5,56228133,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/amot
ALLT,Allot Communications Ltd.,20.06,644465734.36,n/a,2006,Technology,Computer Communications Equipment,http://www.nasdaq.com/symbol/allt
MDRX,"Allscripts Healthcare Solutions, Inc.",12.5,2146696862.5,n/a,1999,Technology,EDP Services,http://www.nasdaq.com/symbol/mdrx
AFAM,Almost Family Inc,19.04,177667361.76,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/afam
ALNY,"Alnylam Pharmaceuticals, Inc.",16.42,860644480.84,n/a,2004,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/alny
AOSL,Alpha and Omega Semiconductor Limited,8.27,207495259.32,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/aosl
ATEC,"Alphatec Holdings, Inc.",1.55,140718645.65,n/a,2006,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atec
ALTI,Altair Nanotechnologies Inc.,0.49,34073576.39,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/alti
ALTR,Altera Corporation,31.01,9940955054.59,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/altr
ALTE,Alterra Capital Holdings Limited,22.4,2149973907.2,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/alte
ASPS,Altisource Portfolio Solutions S.A.,105.85,2473007845.4,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/asps
APSA,Alto Palermo S.A.,15.48,48757588.2,n/a,n/a,Consumer Services,Building operators,http://www.nasdaq.com/symbol/apsa
AIMC,"Altra Holdings, Inc.",18.06,485601180.96,n/a,2006,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aimc
ALVR,Alvarion Ltd.,0.41,25575308.41,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/alvr
AMAG,"AMAG Pharmaceuticals, Inc.",14.86,318231952.4,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amag
AMRN,Amarin Corporation PLC,11.32,1684645433.76,n/a,1995,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/amrn
AMZN,"Amazon.com, Inc.",238.03,107817719609.99,n/a,1997,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/amzn
AMBA,"Ambarella, Inc.",9.15,237071577.3,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/amba
EPAX,"Ambassadors Group, Inc.",4.68,82441728.72,n/a,n/a,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/epax
AMBT,Ambient Corporation,3.55,59156206,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/ambt
AMCX,AMC Networks Inc.,51.13,3665695353.03,n/a,n/a,Consumer Services,Television Services,http://www.nasdaq.com/symbol/amcx
AMED,Amedisys Inc,10.1,312507614.8,n/a,1987,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amed
UHAL,Amerco,114.68,2248621127.84,n/a,n/a,Consumer Services,Rental/Leasing Companies,http://www.nasdaq.com/symbol/uhal
ASBI,Ameriana Bancorp,6.78,20265094.56,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/asbi
ATAX,"America First Tax Exempt Investors, L.P.",6.31,269897175.68,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/atax
AMOV,"America Movil, S.A.B. de C.V.",23.59,90809705000,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/amov
AGNC,American Capital Agency Corp.,31.42,10733026441,n/a,1983,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agnc
AGNCP,American Capital Agency Corp.,25.5999,0,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/agncp
MTGE,American Capital Mortgage Investment Corp.,24.84,900750564,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtge
ACAS,"American Capital, Ltd.",11.68,3687832057.28,n/a,1997,n/a,n/a,http://www.nasdaq.com/symbol/acas
ANCI,American Caresource Holdings Inc,1.42,8103149.06,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/anci
AETI,"American Electric Technologies, Inc.",4.7,37219450.4,n/a,n/a,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/aeti
AMIC,American Independence Corp.,5.15,42602509.8,n/a,n/a,Finance,Accident &Health Insurance,http://www.nasdaq.com/symbol/amic
ALRN,American Learning Corporation,0.6139,3020151.6485,n/a,1984,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/alrn
AMNB,"American National Bankshares, Inc.",19.37,151923190.77,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amnb
ANAT,American National Insurance Company,64.84,1740089293.76,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/anat
APFC,American Pacific Corporation,11.36,86592633.76,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/apfc
APEI,"American Public Education, Inc.",32.36,584561912.96,n/a,2007,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apei
ARII,"American Railcar Industries, Inc.",29.2,623487072.4,n/a,2006,Capital Goods,Railroads,http://www.nasdaq.com/symbol/arii
ARCP,"American Realty Capital Properties, Inc.",12.68,141554663.56,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/arcp
ARCT          ,"American Realty Capital Trust, Inc.",11.29,1789224285.91,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/arct          
AMRB,American River Bankshares,6.95,64829044,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/amrb
ASEI,"American Science and Engineering, Inc.",61.7,512164049.2,n/a,n/a,Health Care,Medical Electronics,http://www.nasdaq.com/symbol/asei
AMSWA,"American Software, Inc.",7.94,215453932.64,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/amswa
AMSC,American Superconductor Corporation,2.5,136298740,n/a,1991,Consumer Durables,Metal Fabrications,http://www.nasdaq.com/symbol/amsc
AMWD,American Woodmark Corporation,27.24,395075884.8,n/a,1986,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/amwd
CRMT,"America&#39;s Car-Mart, Inc.",37.63,342150473.96,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/crmt
ABCB,Ameris Bancorp,10.82,257723138.08,n/a,1994,Finance,Major Banks,http://www.nasdaq.com/symbol/abcb
AMSF,"AMERISAFE, Inc.",25.57,465047368.82,n/a,2005,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/amsf
ASRV,AmeriServ Financial Inc.,3.01,57958215.21,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrv
ASRVP,AmeriServ Financial Inc.,26.5,0,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/asrvp
ASCA,"Ameristar Casinos, Inc.",18.81,617101776.72,n/a,1993,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/asca
ATLO,Ames National Corporation,19.6,182493894.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/atlo
AMGN,Amgen Inc.,86.65,66491333192.35,n/a,1983,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/amgn
FOLD,"Amicus Therapeutics, Inc.",4.76,235379567.64,n/a,2007,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/fold
AMKR,"Amkor Technology, Inc.",4.02,614032274.94,n/a,1998,Technology,Semiconductors,http://www.nasdaq.com/symbol/amkr
AMPL,Ampal-American Israel Corporation,0.97,2722487.36,n/a,n/a,Finance,Finance/Investors Services,http://www.nasdaq.com/symbol/ampl
AMPE,"Ampio Pharmaceuticals, Inc.",3.3,122131993.5,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/ampe
AMSG,Amsurg Corp.,27.06,857245646.4,n/a,n/a,Health Care,Medical/Nursing Services,http://www.nasdaq.com/symbol/amsg
ASYS,"Amtech Systems, Inc.",2.99,28342230.93,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/asys
AFSI,"AmTrust Financial Services, Inc.",27.92,1868351676.8,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/afsi
AMRS,"Amyris, Inc.",2.55,151546811.1,n/a,1992,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/amrs
ANAC,"Anacor Pharmaceuticals, Inc.",5.06,179977343.7,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anac
ANAD,"ANADIGICS, Inc.",1.25,89139220,n/a,1995,Technology,Semiconductors,http://www.nasdaq.com/symbol/anad
ADI,"Analog Devices, Inc.",40.11,11989103335.23,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/adi
ALOG,Analogic Corporation,73.68,909916980.72,n/a,1972,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/alog
ANLY,Analysts International Corporation,3.1,15756856.7,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/anly
ANEN,"Anaren, Inc.",18.09,249197800.05,n/a,1972,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/anen
ACOM          ,Ancestry.com Inc.,31.59,1358433180,n/a,1993,Technology,EDP Services,http://www.nasdaq.com/symbol/acom          
ANCB,Anchor Bancorp,13,33150000,n/a,2011,Finance,Banks,http://www.nasdaq.com/symbol/ancb
AMCF,Andatee China Marine Fuel Services Corporation,0.69,6631009.71,n/a,2010,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/amcf
ANDA,Andina Acquisition Corporation,9.84,51660000,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/anda
ANDAU,Andina Acquisition Corporation,10.05,16582510.05,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/andau
ANDAW,Andina Acquisition Corporation,0.22,0,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/andaw
ANGI,"Angie&#39;s List, Inc.",10.7,618612025.6,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/angi
ANGO,"AngioDynamics, Inc.",10.49,366819974.11,n/a,2004,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/ango
ANIK,Anika Therapeutics Inc.,10.64,146967628.08,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/anik
ANNB,Annapolis Bancorp Inc.,11.96,47548187.96,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/annb
ANSS,"ANSYS, Inc.",66.95,6202091403.95,n/a,1996,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/anss
ATRS,"Antares Pharma, Inc.",3.82,478050400.88,n/a,2002,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/atrs
ANTH,"Anthera Pharmaceuticals, Inc.",0.65,51422715.5,n/a,2010,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/anth
APAGF,Apco Oil and Gas International Inc.,9.4,276747656,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/apagf
ATNY,API Technologies Corp.,2.52,138006834.84,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/atny
APOG,"Apogee Enterprises, Inc.",20.38,578468610.16,n/a,1971,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/apog
APOL,"Apollo Group, Inc.",18.68,2099781440,n/a,1994,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/apol
AINV,Apollo Investment Corporation,8.02,1627188635.02,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/ainv
AAPL,Apple Inc.,561.7,528386696400,n/a,1980,Technology,Computer Manufacturing,http://www.nasdaq.com/symbol/aapl
ARCI,"Appliance Recycling Centers of America, Inc.",1.4879,8266663.7833,n/a,n/a,Consumer Services,Home Furnishings,http://www.nasdaq.com/symbol/arci
AMAT,"Applied Materials, Inc.",10.43,12907074424.93,n/a,1972,Technology,Semiconductors,http://www.nasdaq.com/symbol/amat
AMCC,Applied Micro Circuits Corporation,6.53,426520512.81,n/a,1997,Technology,Semiconductors,http://www.nasdaq.com/symbol/amcc
AREX,Approach Resources Inc.,23.62,910280527.38,n/a,2007,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/arex
APRI,"Apricus Biosciences, Inc",2.23,66683785.89,n/a,n/a,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/apri
AQUUU,Aquasition Corp.,9.98,65745745,n/a,n/a,Finance,Business Services,http://www.nasdaq.com/symbol/aquuu
ARCW,"ARC Group Worldwide, Inc.",6.9999,39708801.7233,n/a,n/a,Consumer Services,Telecommunications Equipment,http://www.nasdaq.com/symbol/arcw
ABIO,"ARCA biopharma, Inc.",0.2698,4167002.1836,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/abio
ACGL,Arch Capital Group Ltd.,43.81,5982288094.64,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/acgl
ACAT,Arctic Cat Inc.,35.66,472477312.64,n/a,1990,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/acat
ARDNA,"Arden Group, Inc.",108,331668000,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/ardna
ARNA,"Arena Pharmaceuticals, Inc.",9.2,1999095526.4,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arna
ARCC,Ares Capital Corporation,17.42,4325640819.76,n/a,1999,n/a,n/a,http://www.nasdaq.com/symbol/arcc
AGII,"Argo Group International Holdings, Ltd.",32.3,811364081.3,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agii
AGIIL,"Argo Group International Holdings, Ltd.",25.0999,0,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/agiil
ARIA,"ARIAD Pharmaceuticals, Inc.",21.4,3566471056.4,n/a,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/aria
ARKR,Ark Restaurants Corp.,15.98,51852623.1,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/arkr
ABFS,Arkansas Best Corporation,7.4,189564260.8,n/a,1992,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/abfs
ARMH,"ARM Holdings, plc",35.51,16300249046.4,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/armh
ARTX,Arotech Corporation,1.095,17454016.395,n/a,1994,Energy,Industrial Machinery/Components,http://www.nasdaq.com/symbol/artx
ARQL,"ArQule, Inc.",2.58,160843345.56,n/a,1996,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arql
ARRY,Array BioPharma Inc.,3.46,330088269.64,n/a,2000,Consumer Durables,Major Pharmaceuticals,http://www.nasdaq.com/symbol/arry
ARRS,Arris Group Inc,13.74,1557729864.78,n/a,1993,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/arrs
AROW,Arrow Financial Corporation,24.23,290926726.63,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/arow
ARWR,Arrowhead Research Corporation,2.18,24657578.88,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/arwr
ARTNA,Artesian Resources Corporation,21.57,187617348.33,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/artna
ARTC,ArthroCare Corporation,32.02,892738188.86,n/a,1996,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/artc
